,State,Agency_Type,Agency_Name,Population,Total_Offenses,Crimes_Against_Persons,Crimes_Against_Property,Crimes_Against_Society,Crimes_Against_Persons,Aggravated_Assault,Simple_Assault,Intimidation,Homicide_Offenses,Murder_and_Nonnegligent_Manslaughter,Negligent_Manslaughter,Justifiable_Homicide,Kidnapping__Abduction,Sex_Offenses,Rape,Sodomy,Sexual_Assault_With_An_Object,Fondling,"Sex_Offenses,_Nonforcible",Incest,Statutory_Rape,Arson,Bribery,Burglary__Breaking_&_Entering,Counterfeiting__Forgery,Destruction__Damage__Vandalism,Embezzlement,Extortion__Blackmail,Fraud_Offenses,False_Pretenses__Swindle__Confidence_Game,Credit_Card__Automated_Teller_Machine_Fraud,Impersonation,Welfare_Fraud,Wire_Fraud,LarcenyTheft_Offenses,Pocketpicking,Pursesnatching,Shoplifting,Theft_From_Building,Theft_From_Coinoperated_Machine,Theft_From_Motor_Vehicle,Theft_of_Motor_Vehicle_Parts_or_Accessories,All_Other_Larceny,Motor_Vehicle_Theft,Robbery,Stolen_Property_Offenses_,Drug__Narcotic_Offenses,Drug__Narcotic_Violations,Drug_Equipment_Violations,Gambling_Offenses,Betting__Wagering,Operating__Promoting__Assisting_Gambling,Gambling_Equipment_Violations,Sports_Tampering,Pornography__Obscene_Material,Prostitution_Offenses,Prostitution,Assisting_or_Promoting_Prostitution,Weapon_Law_Violations,Region
5060,West Virginia,State Police Agencies,Parkersburg,,276.0,31.0,147.0,98.0,25,3.0,22.0,,,,,,,6.0,1.0,,3.0,2.0,,,,,,18.0,3.0,26.0,2.0,,19.0,13.0,4.0,2.0,,,68.0,,,1.0,,,10.0,1.0,56.0,9.0,,2.0,96.0,93.0,3.0,,,,,,,,,,2.0,South Atlantic
5061,West Virginia,State Police Agencies,Parsons,,100.0,28.0,59.0,13.0,25,1.0,17.0,7.0,,,,,,3.0,1.0,,,2.0,,,,,,9.0,2.0,23.0,,,4.0,3.0,,1.0,,,20.0,,1.0,6.0,,,,,13.0,1.0,,,10.0,10.0,,,,,,,,1.0,,1.0,2.0,South Atlantic
5062,West Virginia,State Police Agencies,Petersburg,,165.0,72.0,79.0,14.0,63,8.0,36.0,19.0,,,,,1.0,8.0,1.0,,4.0,3.0,,,,,,17.0,4.0,22.0,,,9.0,8.0,,1.0,,,22.0,,,2.0,,,3.0,4.0,13.0,5.0,,,11.0,10.0,1.0,,,,,,,,,,3.0,South Atlantic
5063,West Virginia,State Police Agencies,Philippi,,139.0,32.0,93.0,14.0,29,6.0,21.0,2.0,,,,,,1.0,,,1.0,,2.0,,2.0,,,30.0,1.0,19.0,,,5.0,3.0,1.0,1.0,,,29.0,,,2.0,11.0,,5.0,3.0,8.0,9.0,,,10.0,10.0,,,,,,,,,,,4.0,South Atlantic
5064,West Virginia,State Police Agencies,Point Pleasant,,249.0,45.0,159.0,45.0,36,6.0,28.0,2.0,1.0,1.0,,,,8.0,2.0,1.0,2.0,3.0,,,,1.0,,41.0,9.0,27.0,,,21.0,19.0,,2.0,,,48.0,,,4.0,,,,2.0,42.0,9.0,2.0,1.0,41.0,28.0,13.0,,,,,,1.0,,,,3.0,South Atlantic
5065,West Virginia,State Police Agencies,Princeton,,952.0,213.0,696.0,43.0,206,26.0,156.0,24.0,1.0,1.0,,,1.0,5.0,3.0,,,2.0,,,,1.0,,130.0,32.0,108.0,10.0,,48.0,37.0,1.0,10.0,,,312.0,,,55.0,,,61.0,,196.0,46.0,5.0,4.0,32.0,32.0,,,,,,,2.0,,,,9.0,South Atlantic
5066,West Virginia,State Police Agencies,Quincy,,474.0,66.0,286.0,122.0,57,11.0,28.0,18.0,,,,,1.0,8.0,2.0,1.0,2.0,3.0,,,,,,33.0,16.0,30.0,6.0,,19.0,16.0,2.0,1.0,,,161.0,,,35.0,1.0,,2.0,5.0,118.0,14.0,1.0,6.0,119.0,114.0,5.0,,,,,,,,,,3.0,South Atlantic
5067,West Virginia,State Police Agencies,Rainelle,,184.0,27.0,131.0,26.0,26,4.0,18.0,4.0,,,,,,,,,,,1.0,,1.0,2.0,,29.0,7.0,25.0,,,5.0,2.0,2.0,1.0,,,56.0,,,3.0,,,2.0,2.0,49.0,7.0,,,22.0,19.0,3.0,,,,,,,,,,4.0,South Atlantic
5068,West Virginia,State Police Agencies,Richwood,,94.0,23.0,43.0,28.0,18,4.0,12.0,2.0,,,,,,4.0,,,,4.0,1.0,,1.0,1.0,,5.0,,4.0,,,4.0,3.0,,1.0,,,27.0,,,4.0,7.0,,2.0,4.0,10.0,1.0,,1.0,27.0,24.0,3.0,,,,,,,,,,1.0,South Atlantic
5069,West Virginia,State Police Agencies,Ripley,,304.0,63.0,197.0,44.0,53,5.0,30.0,18.0,,,,,,9.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,35.0,3.0,70.0,,,10.0,6.0,1.0,3.0,,,72.0,,3.0,1.0,,,13.0,13.0,42.0,7.0,,,39.0,38.0,1.0,,,,,,2.0,,,,3.0,South Atlantic
5070,West Virginia,State Police Agencies,Romney,,366.0,110.0,197.0,59.0,102,12.0,71.0,19.0,,,,,,6.0,2.0,1.0,2.0,1.0,2.0,,2.0,,,38.0,11.0,54.0,,,17.0,16.0,,1.0,,,59.0,,,10.0,2.0,,3.0,13.0,31.0,9.0,1.0,8.0,53.0,44.0,9.0,,,,,,3.0,,,,3.0,South Atlantic
5071,West Virginia,State Police Agencies,South Charleston,,1320.0,156.0,838.0,326.0,137,25.0,82.0,30.0,,,,,2.0,15.0,4.0,,6.0,5.0,2.0,,2.0,2.0,,67.0,40.0,106.0,1.0,,134.0,93.0,12.0,29.0,,,441.0,,,11.0,,,19.0,278.0,133.0,34.0,,13.0,310.0,266.0,44.0,,,,,,5.0,,,,11.0,South Atlantic
5072,West Virginia,State Police Agencies,Spencer,,187.0,45.0,78.0,64.0,41,8.0,29.0,4.0,,,,,,3.0,2.0,,,1.0,1.0,,1.0,2.0,,24.0,3.0,10.0,,,2.0,2.0,,,,,31.0,,,5.0,1.0,,,1.0,24.0,4.0,,2.0,58.0,57.0,1.0,,,,,,1.0,,,,5.0,South Atlantic
5073,West Virginia,State Police Agencies,St. Marys,,93.0,21.0,52.0,20.0,21,3.0,12.0,6.0,,,,,,,,,,,,,,,,264.0,,3.0,,,3.0,2.0,1.0,,,,19.0,,,,3.0,,,,16.0,1.0,,,17.0,16.0,1.0,,,,,,,,,,3.0,South Atlantic
5074,West Virginia,State Police Agencies,Summersville,,139.0,10.0,75.0,54.0,6,4.0,2.0,,,,,,,2.0,1.0,,,1.0,2.0,,2.0,5.0,,10.0,8.0,7.0,,,6.0,5.0,,1.0,,,33.0,,,2.0,8.0,,6.0,1.0,16.0,3.0,,3.0,51.0,45.0,6.0,,,,,,1.0,,,,2.0,South Atlantic
5075,West Virginia,State Police Agencies,Sutton,,310.0,63.0,148.0,99.0,55,13.0,37.0,5.0,,,,,,6.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,22.0,6.0,36.0,1.0,,8.0,5.0,2.0,1.0,,,61.0,,1.0,6.0,16.0,,4.0,8.0,26.0,11.0,,2.0,96.0,89.0,7.0,,,,,,,1.0,1.0,,2.0,South Atlantic
5076,West Virginia,State Police Agencies,Union,,150.0,47.0,94.0,9.0,42,5.0,25.0,12.0,,,,,,5.0,1.0,,,4.0,,,,,,15.0,8.0,20.0,,,20.0,15.0,3.0,2.0,,,24.0,,,,1.0,,2.0,1.0,20.0,4.0,1.0,2.0,8.0,7.0,1.0,,,,,,,,,,1.0,South Atlantic
5077,West Virginia,State Police Agencies,Upperglade,,193.0,41.0,97.0,55.0,38,25.0,7.0,6.0,3.0,3.0,,,,,,,,,,,,,,25.0,3.0,19.0,,,7.0,2.0,3.0,2.0,,,35.0,,,,6.0,,1.0,6.0,22.0,5.0,1.0,2.0,48.0,48.0,,,,,,,,,,,7.0,South Atlantic
5078,West Virginia,State Police Agencies,Wayne,,737.0,176.0,517.0,44.0,157,21.0,101.0,35.0,2.0,2.0,,,2.0,14.0,6.0,2.0,,6.0,1.0,,1.0,2.0,,107.0,8.0,114.0,2.0,,25.0,12.0,7.0,6.0,,,223.0,,,19.0,9.0,,25.0,30.0,140.0,32.0,1.0,3.0,36.0,34.0,2.0,,,,,,,,,,8.0,South Atlantic
5079,West Virginia,State Police Agencies,Welch,,379.0,145.0,205.0,29.0,128,27.0,74.0,27.0,,,,,,17.0,6.0,,2.0,9.0,,,,2.0,,57.0,5.0,24.0,2.0,,7.0,5.0,2.0,,,,102.0,6.0,,6.0,1.0,,3.0,,86.0,34.0,1.0,2.0,27.0,26.0,1.0,,,,,,,,,,2.0,South Atlantic
5080,West Virginia,State Police Agencies,Wellsburg,,59.0,10.0,38.0,11.0,4,2.0,1.0,1.0,,,,,,6.0,,,1.0,5.0,,,,,,7.0,3.0,7.0,,,10.0,8.0,1.0,1.0,,,10.0,,,,,,2.0,3.0,5.0,1.0,,,10.0,10.0,,,,,,,,,,,1.0,South Atlantic
5081,West Virginia,State Police Agencies,Weston,,277.0,79.0,154.0,44.0,72,17.0,45.0,10.0,,,,,,5.0,,2.0,,3.0,2.0,2.0,,,,16.0,8.0,40.0,1.0,,9.0,7.0,,2.0,,,75.0,,,3.0,1.0,,13.0,,58.0,3.0,,2.0,39.0,37.0,2.0,,,,,,,,,,5.0,South Atlantic
5082,West Virginia,State Police Agencies,West Union,,86.0,24.0,52.0,10.0,21,8.0,12.0,1.0,,,,,,3.0,,,2.0,1.0,,,,1.0,,8.0,2.0,13.0,,,7.0,4.0,,3.0,,,20.0,,1.0,,9.0,,1.0,,9.0,1.0,,,9.0,9.0,,,,,,,1.0,,,,,South Atlantic
5083,West Virginia,State Police Agencies,Wheeling,,194.0,32.0,67.0,95.0,24,1.0,12.0,11.0,,,,,,8.0,3.0,,,5.0,,,,,,4.0,3.0,16.0,1.0,,16.0,15.0,,1.0,,,25.0,,,6.0,,,,5.0,14.0,1.0,,1.0,90.0,90.0,,,,,,,1.0,,,,4.0,South Atlantic
5084,West Virginia,State Police Agencies,Whitesville,,206.0,21.0,163.0,22.0,19,6.0,6.0,7.0,,,,,,2.0,1.0,,1.0,,,,,1.0,,29.0,2.0,39.0,,,4.0,2.0,1.0,1.0,,,70.0,,,3.0,2.0,,2.0,1.0,62.0,8.0,1.0,9.0,21.0,21.0,,,,,,,,,,,1.0,South Atlantic
5085,West Virginia,State Police Agencies,Williamson,,467.0,202.0,233.0,32.0,184,40.0,112.0,32.0,2.0,2.0,,,1.0,13.0,1.0,3.0,1.0,8.0,2.0,,2.0,1.0,,44.0,6.0,50.0,,,6.0,1.0,1.0,4.0,,,101.0,,,,3.0,,14.0,27.0,57.0,22.0,2.0,1.0,28.0,27.0,1.0,,,,,,3.0,,,,1.0,South Atlantic
5086,West Virginia,State Police Agencies,Winfield,,435.0,57.0,258.0,120.0,53,7.0,30.0,16.0,,,,,,4.0,1.0,,1.0,2.0,,,,,,19.0,21.0,32.0,1.0,1.0,33.0,18.0,1.0,14.0,,,134.0,,,6.0,3.0,,15.0,37.0,73.0,8.0,2.0,7.0,116.0,100.0,16.0,,,,,,1.0,,,,3.0,South Atlantic
5087,West Virginia,State Police Agencies,"State Police, Bureau of Criminal Investigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5088,West Virginia,State Police Agencies,Beckley,,69.0,1.0,2.0,66.0,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,66.0,66.0,,,,,,,,,,,,South Atlantic
5089,West Virginia,State Police Agencies,Bluefield,,141.0,0.0,0.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,132.0,,,,,,,,9.0,9.0,,,South Atlantic
5090,West Virginia,State Police Agencies,Buckhannon,,6.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,South Atlantic
5091,West Virginia,State Police Agencies,Charleston,,23.0,1.0,3.0,19.0,1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,19.0,19.0,,,,,,,,,,,,South Atlantic
5092,West Virginia,State Police Agencies,"State Police, Parkway Authority:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5093,West Virginia,State Police Agencies,Mercer County,,17.0,0.0,6.0,11.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,,,,1.0,,2.0,,,1.0,11.0,11.0,,,,,,,,,,,,South Atlantic
5094,West Virginia,State Police Agencies,Fayette County,,21.0,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,20.0,,,,,,,,,,,,South Atlantic
5095,West Virginia,State Police Agencies,Kanawha County,,39.0,0.0,7.0,32.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,2.0,,,2.0,32.0,32.0,,,,,,,,,,,,South Atlantic
5096,West Virginia,State Police Agencies,Raleigh County,,86.0,4.0,18.0,64.0,4,,3.0,1.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,8.0,,,2.0,,,2.0,,4.0,,,4.0,60.0,60.0,,,,,,,,3.0,1.0,2.0,1.0,South Atlantic
5097,West Virginia,Other Agencies,Capitol Protective Services,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5098,West Virginia,Other Agencies,Central West Virginia Drug Task Force,,115.0,1.0,2.0,112.0,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,112.0,104.0,8.0,,,,,,,,,,,South Atlantic
5099,West Virginia,Other Agencies,Division of Natural Resources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5100,West Virginia,Other Agencies,Barbour County,,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,South Atlantic
5101,West Virginia,Other Agencies,Berkeley County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,South Atlantic
5102,West Virginia,Other Agencies,Boone County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,South Atlantic
5103,West Virginia,Other Agencies,Brooke County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5104,West Virginia,Other Agencies,Cabell County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,South Atlantic
5105,West Virginia,Other Agencies,Calhoun County,,2.0,1.0,0.0,1.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,South Atlantic
5106,West Virginia,Other Agencies,Clay County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5107,West Virginia,Other Agencies,Doddridge County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5108,West Virginia,Other Agencies,Fayette County,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,South Atlantic
5109,West Virginia,Other Agencies,Gilmer County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5110,West Virginia,Other Agencies,Grant County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5111,West Virginia,Other Agencies,Greenbrier County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,South Atlantic
5112,West Virginia,Other Agencies,Hampshire County,,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,South Atlantic
5113,West Virginia,Other Agencies,Hancock County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5114,West Virginia,Other Agencies,Hardy County,,3.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,South Atlantic
5115,West Virginia,Other Agencies,Harrison County,,5.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,1.0,South Atlantic
5116,West Virginia,Other Agencies,Jackson County,,5.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,South Atlantic
5117,West Virginia,Other Agencies,Jefferson County,,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,South Atlantic
5118,West Virginia,Other Agencies,Kanawha County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5119,West Virginia,Other Agencies,Lincoln County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5120,West Virginia,Other Agencies,Logan County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,South Atlantic
5121,West Virginia,Other Agencies,Marion County,,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,South Atlantic
5122,West Virginia,Other Agencies,Marshall County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,South Atlantic
5123,West Virginia,Other Agencies,Mason County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5124,West Virginia,Other Agencies,McDowell County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5125,West Virginia,Other Agencies,Mercer County,,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,South Atlantic
5126,West Virginia,Other Agencies,Mineral County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5127,West Virginia,Other Agencies,Mingo County,,4.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,1.0,South Atlantic
5128,West Virginia,Other Agencies,Monongalia County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5129,West Virginia,Other Agencies,Monroe County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5130,West Virginia,Other Agencies,Morgan County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,South Atlantic
5131,West Virginia,Other Agencies,Ohio County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,South Atlantic
5132,West Virginia,Other Agencies,Pendleton County,,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,South Atlantic
5133,West Virginia,Other Agencies,Pleasants County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5134,West Virginia,Other Agencies,Preston County,,5.0,1.0,0.0,4.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,South Atlantic
5135,West Virginia,Other Agencies,Putnam County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5136,West Virginia,Other Agencies,Raleigh County,,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,South Atlantic
5137,West Virginia,Other Agencies,Ritchie County,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,South Atlantic
5138,West Virginia,Other Agencies,Roane County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5139,West Virginia,Other Agencies,Summers County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5140,West Virginia,Other Agencies,Taylor County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5141,West Virginia,Other Agencies,Tucker County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5142,West Virginia,Other Agencies,Tyler County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5143,West Virginia,Other Agencies,Wayne County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5144,West Virginia,Other Agencies,Wetzel County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5145,West Virginia,Other Agencies,Wirt County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5146,West Virginia,Other Agencies,Wood County,,11.0,1.0,0.0,10.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,South Atlantic
5147,West Virginia,Other Agencies,Wyoming County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5148,West Virginia,Other Agencies,Eastern Panhandle Drug and Violent Crime Task Force,,189.0,0.0,0.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,179.0,,10.0,10.0,,,,,,,,,South Atlantic
5149,West Virginia,Other Agencies,Hancock/Brooke/Weirton Drug Task Force,,15.0,1.0,0.0,14.0,1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,,,,,,,,,,,,South Atlantic
5150,West Virginia,Other Agencies,Harrison County Drug and Violent Crime Task Force,,72.0,0.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,72.0,,,,,,,,,,,,South Atlantic
5151,West Virginia,Other Agencies,Huntington Drug and Violent Crime Task Force,,56.0,1.0,2.0,53.0,1,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,51.0,51.0,,,,,,,,,,,2.0,South Atlantic
5152,West Virginia,Other Agencies,Kanawha County Parks and Recreation,,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,South Atlantic
5153,West Virginia,Other Agencies,Logan County Drug and Violent Crime Task Force,,56.0,0.0,2.0,54.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,54.0,54.0,,,,,,,,,,,,South Atlantic
5154,West Virginia,Other Agencies,Metropolitan Drug Enforcement Network Team,,215.0,1.0,3.0,211.0,1,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,208.0,194.0,14.0,,,,,,,,,,3.0,South Atlantic
5155,West Virginia,Other Agencies,Ohio Valley Drug and Violent Crime Task Force,,13.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,,,,,,South Atlantic
5156,West Virginia,Other Agencies,Parkersburg Narcotics and Violent Crime Task Force,,64.0,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,South Atlantic
5157,West Virginia,Other Agencies,Potomac Highlands Drug and Violent Crime Task Force,,84.0,0.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,83.0,,,,,,,,,,,1.0,South Atlantic
5158,West Virginia,Other Agencies,State Fire Marshal:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5159,West Virginia,Other Agencies,Kanawha County,,27.0,0.0,27.0,0.0,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5160,West Virginia,Other Agencies,Preston County,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic
5161,West Virginia,Other Agencies,Three Rivers Drug and Violent Crime Task Force,,4.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,South Atlantic
5162,Wisconsin,Cities,Algoma,3177.0,210.0,50.0,136.0,24.0,43,2.0,33.0,8.0,,,,,,7.0,2.0,,,5.0,,,,,,2.0,3.0,26.0,,,8.0,1.0,7.0,,,,95.0,,,,,,3.0,,92.0,2.0,,,19.0,8.0,11.0,,,,,,,,,,5.0,Midwest (East)
