"X","State","Agency_Type","Agency_Name","Population","Region","codes","Total_Offenses","Crimes_Against_Persons","Crimes_Against_Property","Crimes_Against_Society","Crimes_Against_Persons.1","Aggravated_Assault","Simple_Assault","Intimidation","Homicide_Offenses","Murder_and_Nonnegligent_Manslaughter","Negligent_Manslaughter","Justifiable_Homicide","Kidnapping__Abduction","Sex_Offenses","Rape","Sodomy","Sexual_Assault_With_An_Object","Fondling","Sex_Offenses._Nonforcible","Incest","Statutory_Rape","Arson","Bribery","Burglary__Breaking_._Entering","Counterfeiting__Forgery","Destruction__Damage__Vandalism","Embezzlement","Extortion__Blackmail","Fraud_Offenses","False_Pretenses__Swindle__Confidence_Game","Credit_Card__Automated_Teller_Machine_Fraud","Impersonation","Welfare_Fraud","Wire_Fraud","LarcenyTheft_Offenses","Pocketpicking","Pursesnatching","Shoplifting","Theft_From_Building","Theft_From_Coinoperated_Machine","Theft_From_Motor_Vehicle","Theft_of_Motor_Vehicle_Parts_or_Accessories","All_Other_Larceny","Motor_Vehicle_Theft","Robbery","Stolen_Property_Offenses_","Drug__Narcotic_Offenses","Drug__Narcotic_Violations","Drug_Equipment_Violations","Gambling_Offenses","Betting__Wagering","Operating__Promoting__Assisting_Gambling","Gambling_Equipment_Violations","Sports_Tampering","Pornography__Obscene_Material","Prostitution_Offenses","Prostitution","Assisting_or_Promoting_Prostitution","Weapon_Law_Violations"
628,"Idaho","Nonmetropolitan Counties","Custer",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,"Idaho","Nonmetropolitan Counties","Elmore",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"Idaho","Nonmetropolitan Counties","Fremont",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,"Idaho","Nonmetropolitan Counties","Gooding",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,"Idaho","Nonmetropolitan Counties","Idaho",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,"Idaho","Nonmetropolitan Counties","Jerome",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"Idaho","Nonmetropolitan Counties","Latah",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,"Idaho","Nonmetropolitan Counties","Lemhi",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,"Idaho","Nonmetropolitan Counties","Lewis",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,"Idaho","Nonmetropolitan Counties","Lincoln",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,"Idaho","Nonmetropolitan Counties","Madison",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,"Idaho","Nonmetropolitan Counties","Minidoka",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,"Idaho","Nonmetropolitan Counties","Oneida",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,"Idaho","Nonmetropolitan Counties","Payette",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"Idaho","Nonmetropolitan Counties","Power",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"Idaho","Nonmetropolitan Counties","Shoshone",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,"Idaho","Nonmetropolitan Counties","Teton",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,"Idaho","Nonmetropolitan Counties","Twin Falls",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"Idaho","Nonmetropolitan Counties","Valley",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,"Idaho","Nonmetropolitan Counties","Washington",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,"Idaho","State Police Agencies","Idaho State Police",NA,"West Mountain","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,"Illinois","Cities","Rockford",152293,"Midwest (East)","IL",0.140498906712718,0.0405140091796734,0.0902011254621027,0.0097837720709422,0.0386229176652899,0.00958021708154676,0.0252145535251128,0.0038281470586304,7.87954797659774e-05,5.90966098244831e-05,1.96988699414944e-05,NA,0.000361145948927397,0.00145115008569008,0.000833918827523261,9.84943497074718e-05,NA,0.000518736908459351,NA,NA,NA,0.000472772878595865,NA,0.0146756581064133,0.00109657042674319,0.0303625248698233,6.56628998049812e-06,3.28314499024906e-05,0.00327657870026856,0.00097837720709422,0.00137235460592411,0.000925846887250235,NA,NA,0.0338623574294288,1.96988699414944e-05,1.31325799609962e-05,0.00770882443710479,2.62651599219925e-05,2.62651599219925e-05,0.00706532801901598,0.00136578831594361,0.0176370548876179,0.00264621486214074,0.00329627757021006,0.000472772878595865,0.00671074836006908,0.00466863217613416,0.00204211618393492,6.56628998049812e-06,NA,6.56628998049812e-06,NA,NA,5.25303198439849e-05,0.000354579658946898,0.000288916759141917,6.56628998049812e-05,0.00265934744210174
650,"Iowa","Cities","Adel",3879,"Midwest (West)","IA",0.0554266563547306,0.0123743232791957,0.0386697602474865,0.00438257282804847,0.0121165248775458,0.00386697602474865,0.00696055684454756,0.00128899200824955,0.00025779840164991,0.00025779840164991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00979633926269657,0.00051559680329982,0.0116009280742459,NA,NA,0.00232018561484919,0.00025779840164991,0.00025779840164991,0.00154679040989946,NA,0.00025779840164991,0.0139211136890951,NA,NA,0.00025779840164991,0.00386697602474865,0.00051559680329982,0.00335137922144883,0.00051559680329982,0.00541376643464811,0.00051559680329982,NA,NA,0.00386697602474865,0.00180458881154937,0.00206238721319928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00051559680329982
651,"Iowa","Cities","Albia",3820,"Midwest (West)","IA",0.0594240837696335,0.0117801047120419,0.0356020942408377,0.0120418848167539,0.0104712041884817,0.0031413612565445,0.00732984293193717,NA,NA,NA,NA,NA,NA,0.00104712041884817,NA,NA,NA,0.00104712041884817,0.000261780104712042,NA,0.000261780104712042,NA,NA,0.00549738219895288,0.00366492146596859,0.00837696335078534,0.000261780104712042,NA,0.00104712041884817,0.000785340314136126,0.000261780104712042,NA,NA,NA,0.0162303664921466,NA,NA,0.00130890052356021,0.00654450261780105,NA,0.00445026178010471,NA,0.00392670157068063,0.000523560209424084,NA,NA,0.0117801047120419,0.00654450261780105,0.00523560209424084,NA,NA,NA,NA,NA,0.000261780104712042,NA,NA,NA,NA
652,"Iowa","Cities","Algona",5529,"Midwest (West)","IA",0.0188099113763791,0.00452161331162959,0.0132031108699584,0.0010851871947911,0.00343642611683849,0.00162778079218665,0.00180864532465184,NA,NA,NA,NA,NA,NA,0.0010851871947911,0.000180864532465184,NA,NA,0.000904322662325918,NA,NA,NA,NA,NA,0.00271296798697775,0.000542593597395551,0.00307469705190812,NA,NA,0.000361729064930367,NA,0.000180864532465184,0.000180864532465184,NA,NA,0.00633025863628143,NA,NA,0.00144691625972147,0.00162778079218665,NA,0.000542593597395551,0.000180864532465184,0.00253210345451257,0.000180864532465184,NA,NA,0.0010851871947911,0.000180864532465184,0.000904322662325918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,"Iowa","Cities","Altoona",14830,"Midwest (West)","IA",0.0861092380310182,0.017801753202967,0.0583277140930546,0.00997977073499663,0.0176668914362778,0.00128118678354686,0.0124747134187458,0.00391099123398517,NA,NA,NA,NA,6.74308833445718e-05,6.74308833445718e-05,6.74308833445718e-05,NA,NA,NA,NA,NA,NA,0.000202292650033715,NA,0.00498988536749831,0.00256237356709373,0.0113958192852326,0.000539447066756575,NA,0.00674308833445718,0.00397842211732974,0.0016857720836143,0.00107889413351315,NA,NA,0.0300067430883345,NA,NA,0.00977747808496291,0.00289952798381659,0.000134861766689144,0.00647336480107889,0.00114632501685772,0.0095751854349292,0.00134861766689144,0.000269723533378287,0.000269723533378287,0.00917060013486177,0.00552933243425489,0.00364126770060688,6.74308833445718e-05,NA,6.74308833445718e-05,NA,NA,6.74308833445718e-05,0.000202292650033715,0.000202292650033715,NA,0.000472016183412003
654,"Iowa","Cities","Ames",59271,"Midwest (West)","IA",0.0459921378076968,0.0059388233706197,0.0339963894653372,0.00605692497173997,0.00506149719086906,0.000657994634812978,0.00420104266842132,0.000202459887634762,NA,NA,NA,NA,NA,0.00086045452244774,0.0005398930336927,3.37433146057937e-05,NA,0.000286818174149247,1.68716573028969e-05,NA,1.68716573028969e-05,8.43582865144843e-05,NA,0.00404919775269525,0.000523021376389803,0.00733917092676014,1.68716573028969e-05,NA,0.00205834219095342,0.000472406404481112,0.000809839550539049,0.000725481264024565,NA,5.06149719086906e-05,0.0191662026960908,1.68716573028969e-05,1.68716573028969e-05,0.00313812825833882,0.00128224595502016,NA,0.00231141705049687,0.00026994651684635,0.0121307216007828,0.000523021376389803,0.000118101601120278,0.000118101601120278,0.00587133674140811,0.00364427797742572,0.00222705876398239,NA,NA,NA,NA,NA,NA,5.06149719086906e-05,5.06149719086906e-05,NA,0.000134973258423175
655,"Iowa","Cities","Anamosa",5547,"Midwest (West)","IA",0.025238867856499,0.0050477735712998,0.0201910942851992,0,0.00414638543356769,0.000540832882639265,0.00360555255092843,NA,NA,NA,NA,NA,NA,0.000180277627546421,NA,NA,NA,0.000180277627546421,0.000721110510185686,NA,0.000721110510185686,NA,NA,0.00486749594375338,0.000540832882639265,0.00414638543356769,NA,NA,NA,NA,NA,NA,NA,NA,0.010275824770146,NA,NA,NA,NA,NA,NA,NA,0.010275824770146,0.000360555255092843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,"Iowa","Cities","Ankeny",46482,"Midwest (West)","IA",0.0360999956972592,0.00630351533927112,0.0213415945957575,0.00845488576223054,0.00593778236736801,0.000430274084591885,0.00406609009939331,0.00144141818338281,NA,NA,NA,NA,6.45411126887827e-05,0.000258164450755131,0.000172109633836754,NA,NA,8.6054816918377e-05,4.30274084591885e-05,2.15137042295943e-05,2.15137042295943e-05,4.30274084591885e-05,2.15137042295943e-05,0.00251710339486253,0.000623897422658233,0.00415214491631169,NA,NA,0.00292586377522482,0.000559356309969451,0.000882061873413364,0.001484445591842,NA,NA,0.0104556602555828,NA,NA,0.00139839077492363,0.0011187126199389,4.30274084591885e-05,0.00245256228217374,4.30274084591885e-05,0.00539993976162816,0.000365732971903102,0.00015059592960716,8.6054816918377e-05,0.00817520760724582,0.00425971343745966,0.00391549416978615,2.15137042295943e-05,2.15137042295943e-05,NA,NA,NA,0.000107568521147971,NA,NA,NA,0.00015059592960716
657,"Iowa","Cities","Atlantic",7068,"Midwest (West)","IA",0.0403225806451613,0.00650820599886814,0.0299943406904358,0.00382003395585739,0.00565930956423316,0.00155631013016412,0.00353706847764573,0.000565930956423316,NA,NA,NA,NA,NA,0.000848896434634975,0.000141482739105829,NA,NA,0.000707413695529145,NA,NA,NA,0.000282965478211658,NA,0.0077815506508206,0.000707413695529145,0.0067911714770798,NA,NA,0.000848896434634975,0.000282965478211658,0.000141482739105829,0.000424448217317487,NA,NA,0.0127334465195246,NA,0.000141482739105829,0.00127334465195246,0.00325410299943407,0.000141482739105829,0.00254668930390492,0.000282965478211658,0.00509337860780985,0.000848896434634975,NA,NA,0.00367855121675156,0.00183927560837578,0.00183927560837578,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000141482739105829
658,"Iowa","Cities","Audubon",2155,"Midwest (West)","IA",0.0232018561484919,0.00603248259860789,0.0157772621809745,0.00139211136890951,0.00510440835266821,0.00185614849187935,0.00324825986078886,NA,NA,NA,NA,NA,NA,0.000928074245939675,NA,NA,0.000928074245939675,NA,NA,NA,NA,NA,NA,0.00324825986078886,0.000928074245939675,0.00324825986078886,NA,NA,0.000928074245939675,0.000464037122969838,0.000464037122969838,NA,NA,NA,0.00649651972157773,NA,NA,0.00139211136890951,0.00139211136890951,NA,NA,NA,0.0037122969837587,0.000464037122969838,NA,0.000464037122969838,0.00139211136890951,0.000928074245939675,0.000464037122969838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"Iowa","Cities","Bettendorf",33729,"Midwest (West)","IA",0.0375641139672092,0.00589996738711495,0.0255269945744018,0.00613715200569243,0.00506982122209375,0.00231255003113048,0.00204571733523081,0.000711553855732456,NA,NA,NA,NA,5.92961546443713e-05,0.000741201933054641,0.000237184618577485,0.000148240386610928,8.8944231966557e-05,0.000266832695899671,2.96480773221857e-05,NA,2.96480773221857e-05,2.96480773221857e-05,NA,0.00231255003113048,0.000296480773221857,0.00634468854694773,0.000148240386610928,2.96480773221857e-05,0.00260903080435234,0.000711553855732456,0.00127486732485398,0.000563313469121528,NA,5.92961546443713e-05,0.0128672655578286,NA,NA,0.00163064425272021,0.00337988081472916,2.96480773221857e-05,0.00343917696937354,0.00100803462895431,0.00337988081472916,0.000444721159832785,0.000148240386610928,0.000296480773221857,0.00581102315514839,0.00302410388686294,0.00278691926828545,NA,NA,NA,NA,NA,2.96480773221857e-05,NA,NA,NA,0.000296480773221857
660,"Iowa","Cities","Bloomfield",2658,"Midwest (West)","IA",0.0142964635063958,0.00865312264860798,0.00413844996237773,0.00150489089541008,0.00827689992475546,NA,0.00790067720090293,0.000376222723852521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000376222723852521,NA,0.000376222723852521,NA,NA,0.000376222723852521,NA,0.00112866817155756,NA,NA,NA,NA,NA,NA,NA,NA,0.0018811136192626,NA,NA,0.000376222723852521,0.000376222723852521,NA,NA,NA,0.00112866817155756,0.000376222723852521,NA,0.000376222723852521,0.00112866817155756,0.000752445447705041,0.000376222723852521,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000376222723852521
661,"Iowa","Cities","Blue Grass",1476,"Midwest (West)","IA",0.00542005420054201,0,0.00338753387533875,0.00203252032520325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000677506775067751,0.0013550135501355,0.000677506775067751,NA,NA,NA,NA,NA,NA,NA,NA,0.000677506775067751,NA,NA,NA,NA,NA,NA,0.000677506775067751,NA,NA,NA,NA,0.00203252032520325,0.00203252032520325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"Iowa","Cities","Boone",12684,"Midwest (West)","IA",0.0592872910753705,0.0152948596657206,0.0396562598549354,0.0043361715547146,0.0136392305266477,0.00425733207190161,0.00520340586565752,0.00417849258908862,NA,NA,NA,NA,NA,0.00134027120782088,0.00102491327656891,NA,0.000236518448438978,7.88394828129927e-05,0.000315357931251971,0.000315357931251971,NA,0.000236518448438978,NA,0.0086723431094292,0.00197098707032482,0.01080100914538,0.000709555345316935,NA,7.88394828129927e-05,NA,NA,7.88394828129927e-05,NA,NA,0.0167928098391675,NA,NA,0.00149795017344686,NA,NA,NA,NA,0.0152948596657206,0.000236518448438978,7.88394828129927e-05,7.88394828129927e-05,0.00402081362346263,0.00283822138126774,0.00118259224219489,NA,NA,NA,NA,NA,7.88394828129927e-05,NA,NA,NA,0.000236518448438978
663,"Iowa","Cities","Buffalo",1289,"Midwest (West)","IA",0.0155159038013964,0.00310318076027929,0.00775795190069822,0.00465477114041893,0.00310318076027929,0.00310318076027929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000775795190069822,NA,0.00232738557020946,NA,NA,NA,NA,NA,NA,NA,NA,0.00465477114041893,NA,NA,NA,NA,NA,0.000775795190069822,NA,0.00387897595034911,NA,NA,NA,0.00465477114041893,0.00232738557020946,0.00232738557020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,"Iowa","Cities","Burlington",25663,"Midwest (West)","IA",0.0934419202743249,0.0206523009780618,0.0607099715543779,0.0120796477418852,0.0193274363870163,0.00592292405408565,0.0120796477418852,0.00132486459104547,3.89666056189845e-05,3.89666056189845e-05,NA,NA,NA,0.00105209835171258,0.000155866422475938,0.000155866422475938,3.89666056189845e-05,0.000701398901141722,0.000233799633713907,3.89666056189845e-05,0.000194833028094923,0.000545532478665783,NA,0.00989751782722207,0.00163659743599735,0.0152749094026419,NA,3.89666056189845e-05,0.00113003156295055,0.000233799633713907,0.000896231929236644,NA,NA,NA,0.0296146202704282,NA,3.89666056189845e-05,0.00323422826637572,0.00440322643494525,NA,0.0102482172777929,0.00140279780228344,0.0102871838834119,0.00187039706971126,0.000701398901141722,NA,0.0114561820519815,0.00752055488446401,0.00393562716751744,NA,NA,NA,NA,NA,3.89666056189845e-05,NA,NA,NA,0.000584499084284768
665,"Iowa","Cities","Camanche",4457,"Midwest (West)","IA",0.0401615436392192,0.00875028045770698,0.0264752075387032,0.00493605564280906,0.00785281579537806,0.00314112631815122,0.00471168947722683,NA,NA,NA,NA,NA,0.00044873233116446,0.00022436616558223,NA,NA,0.00022436616558223,NA,0.00022436616558223,0.00022436616558223,NA,NA,NA,0.00336549248373345,0.00134619699349338,0.0074040834642136,NA,NA,0.00044873233116446,NA,NA,0.00022436616558223,NA,0.00022436616558223,0.0127888714381871,NA,0.00022436616558223,0.00022436616558223,0.00403859098048014,0.00022436616558223,0.00201929549024007,0.000673098496746691,0.00538478797397352,0.00112183082791115,NA,NA,0.00493605564280906,0.00269239398698676,0.0022436616558223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,"Iowa","Cities","Carlisle",3933,"Midwest (West)","IA",0.0294940249173659,0.0053394355453852,0.0116959064327485,0.0124586829392321,0.00432240020340707,0.000254258835494533,0.00406814136791253,NA,NA,NA,NA,NA,0.000254258835494533,0.0007627765064836,0.000508517670989067,NA,NA,0.000254258835494533,NA,NA,NA,NA,NA,0.00279684719043987,0.000508517670989067,0.00330536486142893,NA,NA,0.000508517670989067,0.000254258835494533,0.000254258835494533,NA,NA,NA,0.0045766590389016,NA,NA,0.000254258835494533,NA,NA,0.000254258835494533,0.000254258835494533,0.003813882532418,NA,NA,NA,0.0124586829392321,0.0068649885583524,0.00559369438087974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,"Iowa","Cities","Carroll",10165,"Midwest (West)","IA",0.0368912936546975,0.0058042302016724,0.0221347761928185,0.00895228726020659,0.00511559272011805,0.00059026069847516,0.00452533202164289,NA,NA,NA,NA,NA,NA,0.00029513034923758,9.83767830791933e-05,NA,NA,0.000196753566158387,0.000393507132316773,0.000196753566158387,0.000196753566158387,NA,NA,0.00236104279390064,0.000983767830791933,0.00718150516478111,NA,NA,0.000983767830791933,NA,0.00059026069847516,0.000393507132316773,NA,NA,0.00983767830791933,NA,NA,0.00127889818002951,0.00482046237088047,NA,0.00314805705853419,0.000196753566158387,0.000393507132316773,0.000688637481554353,9.83767830791933e-05,NA,0.00895228726020659,0.00462370880472209,0.00432857845548451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,"Iowa","Cities","Carter Lake",3816,"Midwest (West)","IA",0.10377358490566,0.0138888888888889,0.07520964360587,0.0146750524109015,0.0115303983228512,0.00471698113207547,0.00628930817610063,0.000524109014675052,NA,NA,NA,NA,0.000786163522012579,0.00157232704402516,0.0010482180293501,NA,NA,0.000524109014675052,NA,NA,NA,0.000786163522012579,NA,0.0128406708595388,0.00131027253668763,0.0183438155136268,NA,NA,0.00131027253668763,NA,0.00131027253668763,NA,NA,NA,0.0314465408805031,NA,NA,NA,NA,NA,0.00393081761006289,NA,0.0275157232704403,0.00890985324947589,0.000262054507337526,NA,0.0146750524109015,0.00759958071278826,0.00707547169811321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,"Iowa","Cities","Cedar Falls",39540,"Midwest (West)","IA",0.0335609509357613,0.00364188163884674,0.0267324228629236,0.0031866464339909,0.00306019221041983,0.000708143651997977,0.002250885179565,0.000101163378856854,NA,NA,NA,NA,2.52908447142135e-05,0.000556398583712696,0.000379362670713202,NA,NA,0.000177035912999494,NA,NA,NA,2.52908447142135e-05,NA,0.00265553869499241,0.000784016186140617,0.00748609003540718,7.58725341426404e-05,5.05816894284269e-05,0.00159332321699545,0.000303490136570561,0.00065756196256955,0.000480526049570056,NA,0.000151745068285281,0.0133535660091047,NA,NA,0.00399595346484573,0.00128983308042489,NA,0.00268082953970663,0.000278199291856348,0.00510875063227112,0.000606980273141123,0.000101163378856854,NA,0.0030096105209914,0.00194739504299444,0.00106221547799697,NA,NA,NA,NA,NA,2.52908447142135e-05,NA,NA,NA,0.000151745068285281
